Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Madagascar,MDG,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1823.3
Madagascar,MDG,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1884.6
Madagascar,MDG,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1782.2
Madagascar,MDG,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1749.3
Madagascar,MDG,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1742.6
Madagascar,MDG,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1729.7
Madagascar,MDG,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1593.7
Madagascar,MDG,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1621.7
Madagascar,MDG,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1681.8
Madagascar,MDG,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1687.5
Madagascar,MDG,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1621.2
Madagascar,MDG,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1695.8
Madagascar,MDG,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1847.4
Madagascar,MDG,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1759
Madagascar,MDG,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1809.5
Madagascar,MDG,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1741.8
Madagascar,MDG,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1797.6
Madagascar,MDG,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1792.4
Madagascar,MDG,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1857.8
Madagascar,MDG,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1770.3
Madagascar,MDG,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1686.2
Madagascar,MDG,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1652.7
Madagascar,MDG,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1585.5
Madagascar,MDG,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1744.9
Madagascar,MDG,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1806.4
Madagascar,MDG,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1758.2
Madagascar,MDG,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1761.6
Madagascar,MDG,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1784.8
Madagascar,MDG,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.74559547657365
Madagascar,MDG,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.36279834896029
Madagascar,MDG,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.44792804733339
Madagascar,MDG,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.52797151000301
Madagascar,MDG,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.56460807919673
Madagascar,MDG,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.89727724196313
Madagascar,MDG,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.97751127364914
Madagascar,MDG,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.55464537923565
Madagascar,MDG,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.03680543928768
Madagascar,MDG,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.05979214985836
Madagascar,MDG,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.13867133824362
Madagascar,MDG,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,13.4485425615723
Madagascar,MDG,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,10.5779305565612
Madagascar,MDG,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.26011547294719
Madagascar,MDG,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.60749207391457
Madagascar,MDG,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.45800801297206
Madagascar,MDG,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.04468983793973
Madagascar,MDG,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.202025729089685
Madagascar,MDG,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.273965167498198
Madagascar,MDG,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.71117194334175
Madagascar,MDG,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.79192380694397
Madagascar,MDG,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.36481063889053
Madagascar,MDG,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.377908964684916
Madagascar,MDG,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.328537067530465
Madagascar,MDG,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.206045776738524
Madagascar,MDG,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.252994067697713
Madagascar,MDG,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.162627169569283
Madagascar,MDG,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.377944678159083
Madagascar,MDG,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.568843602415391
Madagascar,MDG,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.42035163814196
Madagascar,MDG,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.569459514172531
Madagascar,MDG,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.403579180645668
Madagascar,MDG,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0912381021386289
Madagascar,MDG,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.108002097616282
Madagascar,MDG,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.3229078390148
Madagascar,MDG,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.00473365573844716
Madagascar,MDG,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.219409497668103
Madagascar,MDG,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0791642810264336
Madagascar,MDG,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.00188088664660795
Madagascar,MDG,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0168090746534641
Madagascar,MDG,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0151869970651982
Madagascar,MDG,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.190017918832111
Madagascar,MDG,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.137772235125039
Madagascar,MDG,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.117334625238172
Madagascar,MDG,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0632971167754313
Madagascar,MDG,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.200292247849341
Madagascar,MDG,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.714979938139587
Madagascar,MDG,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.665431646758544
Madagascar,MDG,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.894460595523951
Madagascar,MDG,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0900369429085993
Madagascar,MDG,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.899394156588956
Madagascar,MDG,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.9071846008301
Madagascar,MDG,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.5155601501465
Madagascar,MDG,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.1
Madagascar,MDG,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.9
Madagascar,MDG,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.5437088012695
Madagascar,MDG,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.0237522125244
Madagascar,MDG,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.9
Madagascar,MDG,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.7
Madagascar,MDG,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.3
Madagascar,MDG,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.3
Madagascar,MDG,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.4
Madagascar,MDG,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.3927211761475
Madagascar,MDG,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.0158786773682
Madagascar,MDG,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.642219543457
Madagascar,MDG,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.265510559082
Madagascar,MDG,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.8796682357788
Madagascar,MDG,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.3
Madagascar,MDG,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.0740175247192
Madagascar,MDG,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.8
Madagascar,MDG,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.2305107116699
Madagascar,MDG,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.7975006103516
Madagascar,MDG,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.3585548400879
Madagascar,MDG,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.9
Madagascar,MDG,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.4669008255005
Madagascar,MDG,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.0156345367432
Madagascar,MDG,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.5616483688354
Madagascar,MDG,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.1056232452393
Madagascar,MDG,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.2
Madagascar,MDG,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.568603515625
Madagascar,MDG,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.3202972412109
Madagascar,MDG,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,83.9795989990234
Madagascar,MDG,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.9702987670898
Madagascar,MDG,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,80.0990982055664
Madagascar,MDG,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.1443023681641
Madagascar,MDG,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,83.3730010986328
Madagascar,MDG,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.5755004882813
Madagascar,MDG,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.6793975830078
Madagascar,MDG,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.0983963012695
Madagascar,MDG,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.1408004760742
Madagascar,MDG,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.1938018798828
Madagascar,MDG,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.026496887207
Madagascar,MDG,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.9359970092773
Madagascar,MDG,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.4360961914063
Madagascar,MDG,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.0374984741211
Madagascar,MDG,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.3544006347656
Madagascar,MDG,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.6006011962891
Madagascar,MDG,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,83.350700378418
Madagascar,MDG,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.222927888179
Madagascar,MDG,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.2920378978898
Madagascar,MDG,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.2577448934744
Madagascar,MDG,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,82.509087416194
Madagascar,MDG,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,82.9443170605656
Madagascar,MDG,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,82.7879730296832
Madagascar,MDG,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.5159723016749
Madagascar,MDG,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.2285705958
Madagascar,MDG,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.8570176800591
Madagascar,MDG,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.6472768325133
Madagascar,MDG,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Madagascar,MDG,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2011,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2010,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2009,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2008,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2007,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2006,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2005,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2004,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2003,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2002,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2001,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2000,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1999,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1998,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1997,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1996,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1995,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1994,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1993,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1992,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1991,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1990,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1989,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1988,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1987,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1986,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1985,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1984,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1983,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1982,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1981,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1980,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1979,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1978,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1971,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1970,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1969,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1968,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1967,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1966,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1965,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1964,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1963,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1962,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1961,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,1960,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Madagascar,MDG,2018,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.266826084014126
